Eastern Central US  (309,1332)  (364,1318)  (423,1327)  (308,1389)  (363,1375)  (418,1396)  (405,1457)  (345,1447)  (290,1451)  (239,1503)  (313,1510)  (259,1566)  (258,1628)  | overflowToLeft=false
Madagascar  (4619,4196)  (4666,4197)  (4715,4197)  (4665,4245)  (4615,4246)  (4714,4245)  (4664,4295)  (4616,4294)  (4676,4341)  (4630,4342)  (4581,4339)  (4658,4386)  (4609,4385)  (4558,4387)  (4716,4150)  (4598,4435)  (4757,4104)  | overflowToLeft=false
Optionsland  (1653,78)  (1745,78)  (1840,77)  (1923,76)  | overflowToLeft=false
Washington  (467,1514)  (514,1512)  (561,1514)  (561,1463)  (511,1462)  (466,1465)  (534,1414)  (486,1412)  (562,1557)  (610,1525)  (511,1363)  | overflowToLeft=true
21 Sea Zone  (2081,1154)  (2035,1199)  (2035,1153)  (2126,1200)  (2081,1108)  (2127,1145)  (2033,1107)  (2127,1066)  (1989,1215)  (1989,1169)  (2172,1191)  (2079,1062)  (1987,1123)  (1987,1077)  (2033,1061)  (2173,1034)  (1979,1031)  (2206,1145)  (2125,1020)  (2218,1191)  (2079,1016)  (2025,1015)  (1979,985)  (2252,1139)  (2125,974)  (2264,1185)  (2071,970)  (2171,929)  (2217,893)  (2263,872)  | overflowToLeft=false
Sweden  (3223,353)  (3269,397)  (3278,442)  (3266,488)  (3272,533)  (3318,566)  (3273,587)  (3228,569)  (3222,523)  (3220,476)  (3225,432)  (3181,415)  (3175,459)  (3175,502)  (3175,549)  | overflowToLeft=true
Kansu  (6162,1627)  (6220,1626)  (6282,1629)  (6228,1690)  (6285,1687)  (6348,1687)  (6243,1750)  (6309,1745)  (6371,1744)  (6431,1717)  (6245,1806)  (6304,1800)  (6377,1801)  (6435,1778)  (6492,1755)  (6555,1790)  (6497,1813)  (6436,1837)  (6372,1856)  (6316,1857)  (6491,1865)  | overflowToLeft=false
Siberia  (5443,321)  (5524,324)  (5409,385)  (5497,390)  (5578,392)  (5367,453)  (5455,453)  (5537,459)  (5602,463)  (5672,484)  (5320,513)  (5396,515)  (5477,517)  (5557,522)  (5540,582)  (5476,578)  (5419,578)  (5382,640)  (5449,638)  (5503,633)  (5363,579)  | overflowToLeft=false
Poland  (3472,879)  (3522,878)  (3368,931)  (3426,933)  (3481,933)  (3352,987)  (3408,988)  (3466,988)  (3367,1041)  (3417,1040)  (3472,1041)  (3376,1092)  (3428,1099)  (3454,1153)  | overflowToLeft=false
Tunisia  (3025,2101)  (3010,2145)  (3057,2144)  (3034,2190)  (2986,2198)  (3007,2243)  (3052,2238)  (3069,2098)  (3040,2290)  | overflowToLeft=false
Kansk  (5698,557)  (5780,551)  (5846,551)  (5924,558)  (6002,564)  (6082,594)  (6142,628)  (5700,636)  (5788,635)  (5897,639)  (5986,640)  (6052,660)  (6062,733)  (5967,708)  (5877,711)  (5795,710)  (5791,779)  (5872,776)  (5951,777)  (6022,795)  (6018,863)  (5940,843)  (5865,852)  (5800,838)  (5884,930)  (5963,927)  (6051,933)  (6052,994)  | overflowToLeft=false
Java  (6995,3817)  (7040,3824)  (7085,3813)  (7130,3806)  (7175,3801)  (7221,3813)  (7317,3821)  (7363,3832)  | overflowToLeft=false
54 Sea Zone  (3992,1976)  (3946,2021)  (3951,2067)  (4088,2073)  (4119,1977)  (4133,2023)  (4134,2069)  (4165,1954)  | overflowToLeft=false
Shanghai  (7348,1850)  (7313,1903)  (7312,1959)  (7330,2014)  (7364,1952)  (7423,1954)  (7392,2021)  (7449,2029)  | overflowToLeft=false
Phillippines Islands  (7490,2853)  (7547,2813)  (7603,2827)  (7556,2860)  (7566,2905)  (7455,2906)  (7592,2958)  (7615,2912)  (7665,2883)  | overflowToLeft=false
Rio de Janeiro  (1200,3624)  (1197,3571)  (1250,3572)  (1255,3625)  (1239,3679)  (1187,3676)  (1180,3729)  (1126,3732)  (1074,3682)  (1130,3668)  (1144,3612)  (1147,3545)  (1201,3521)  (1295,3534)  | overflowToLeft=false
123 Sea Zone  (8209,2385)  (8163,2430)  (8163,2384)  (8209,2339)  (8255,2339)  (8255,2385)  (8161,2338)  (8174,2476)  (8128,2476)  (8117,2430)  (8117,2384)  (8115,2338)  (8304,2313)  (8304,2359)  (8274,2481)  (8228,2492)  (8320,2486)  (8082,2511)  (8182,2522)  (8136,2522)  (8071,2465)  (8071,2419)  (8069,2373)  (8069,2327)  (8350,2312)  (8350,2358)  (8274,2527)  (8355,2532)  (8228,2538)  (8366,2452)  (8090,2557)  (8044,2557)  (8036,2511)  (8384,2404)  (8182,2568)  (8136,2568)  (8396,2312)  (8396,2358)  (8401,2498)  (8401,2544)  (8412,2450)  (8430,2404)  (8442,2312)  (8442,2358)  (8447,2496)  (8447,2542)  (8458,2450)  (8476,2404)  (8488,2312)  (8488,2358)  (8493,2496)  (8493,2542)  (8504,2450)  (8522,2404)  (8534,2312)  (8534,2358)  (8539,2496)  (8539,2542)  | overflowToLeft=false
Brunei  (7414,3162)  (7365,3192)  (7367,3141)  (7320,3189)  (7284,3233)  (7268,3276)  (7220,3304)  (7176,3299)  (7114,3323)  (7362,3096)  | overflowToLeft=false
128 Sea Zone  (7387,2632)  (7387,2678)  (7387,2724)  (7387,2770)  (7387,2816)  (7387,2862)  (7387,2908)  (7387,2954)  (7387,3000)  (7387,3046)  (7433,2847)  (7433,2962)  (7433,3008)  (7433,3054)  (7479,2962)  (7479,3008)  (7479,3054)  (7525,2949)  (7525,2995)  (7525,3041)  | overflowToLeft=false
26 Sea Zone  (3026,639)  (3084,702)  (3079,751)  (3121,739)  (2976,663)  (3072,635)  | overflowToLeft=false
7 Sea Zone  (2085,688)  (2134,700)  (2179,702)  (2036,704)  (2012,754)  (1987,705)  (2203,751)  (2217,800)  (2262,800)  (2311,816)  (2202,653)  (2154,567)  (2038,581)  (1991,650)  (1990,589)  (2049,531)  (1994,534)  (2086,484)  (2036,483)  (1989,484)  | overflowToLeft=true
2 Sea Zone  (1296,308)  (1250,353)  (1250,307)  (1341,354)  (1296,262)  (1342,262)  (1342,308)  (1248,261)  (1295,399)  (1249,399)  (1204,353)  (1204,307)  (1387,354)  (1387,400)  (1341,400)  (1203,400)  (1294,216)  (1340,216)  (1386,216)  (1388,262)  (1388,308)  (1202,261)  (1202,215)  (1248,215)  (1432,216)  (1295,445)  (1249,445)  (1158,346)  (1433,354)  (1433,400)  (1433,446)  (1387,446)  (1341,446)  (1294,170)  (1340,170)  (1386,170)  (1156,300)  (1246,169)  (1136,162)  (1295,491)  (1479,361)  (1479,407)  (1479,453)  (1433,492)  (1387,492)  (1341,492)  (1292,124)  (1338,124)  (1384,124)  (1486,499)  (1430,114)  (1476,109)  (1246,83)  (1440,538)  (1394,538)  (1348,538)  (1292,78)  (1338,78)  (1384,78)  (1522,77)  (1490,545)  (1430,68)  (1476,63)  (1185,49)  (1231,37)  (1138,34)  (1444,584)  (1398,584)  (1277,32)  (1323,32)  (1369,32)  (1490,591)  (1415,22)  (1092,5)  (1184,3)  | overflowToLeft=false
Himalaya  (6013,2277)  | overflowToLeft=false
Cameroon  (3217,3538)  (3266,3539)  (3164,3538)  (3215,3486)  (3212,3592)  (3267,3485)  (3160,3489)  (3269,3590)  (3161,3589)  (3162,3640)  (3214,3640)  (3264,3641)  (3217,3432)  (3165,3432)  (3104,3537)  (3104,3487)  (3113,3435)  (3060,3392)  (3109,3388)  (3167,3377)  (3215,3380)  (3168,3327)  (3215,3333)  (3208,3281)  (3261,3305)  (3326,3521)  (3319,3570)  (3381,3480)  (3377,3534)  (3367,3592)  (3312,3633)  (3307,3686)  (3252,3689)  (3204,3691)  (3111,3589)  (3111,3639)  (3216,3738)  (3266,3738)  (3325,3738)  | overflowToLeft=false
Detroit  (190,1305)  (144,1350)  (144,1304)  (235,1351)  (190,1259)  (236,1231)  (189,1396)  (143,1396)  (169,1213)  (215,1185)  (183,1442)  (137,1442)  (184,1139)  (230,1119)  (243,1292)  (271,1179)  | overflowToLeft=false
Southern Ukraine  (4014,1304)  (4016,1348)  (4059,1381)  (4060,1335)  (4104,1308)  (4104,1352)  (4150,1351)  | overflowToLeft=false
Cape Town  (3525,4508)  (3480,4506)  (3432,4504)  (3525,4553)  (3478,4552)  (3431,4551)  (3459,4597)  (3505,4598)  (3554,4599)  (3480,4647)  (3527,4644)  (3576,4645)  (3571,4553)  (3573,4508)  (3529,4450)  (3480,4448)  (3429,4447)  (3383,4471)  (3383,4519)  (3334,4490)  | overflowToLeft=true
Central Brazil  (941,3548)  (950,3490)  (1011,3492)  (1005,3550)  (1004,3613)  (946,3607)  (885,3600)  (881,3536)  (884,3477)  (885,3415)  (822,3383)  (767,3360)  (802,3446)  (811,3513)  (829,3571)  (945,3372)  (955,3433)  (1064,3478)  (1073,3534)  (1069,3598)  (913,3661)  (971,3667)  (936,3725)  | overflowToLeft=false
Western Kazahk  (4672,1062)  (4742,1060)  (4656,1130)  (4722,1123)  (4781,1120)  (4860,1102)  (4942,1086)  (5014,1102)  (4889,1153)  (4949,1162)  (4801,1177)  (4734,1192)  (4664,1188)  (4669,1249)  (4775,1248)  (4841,1236)  (4906,1219)  (4983,1226)  (5023,1171)  (5048,1231)  (4857,1292)  (4918,1283)  (4979,1298)  | overflowToLeft=false
81 Sea Zone  (4867,4600)  (4821,4645)  (4821,4599)  (4912,4646)  (4867,4554)  (4913,4554)  (4913,4600)  (4819,4553)  (4866,4691)  (4820,4691)  (4775,4645)  (4775,4599)  (4958,4646)  (4958,4692)  (4912,4692)  (4774,4692)  (4865,4508)  (4911,4508)  (4957,4508)  (4959,4554)  (4959,4600)  (4773,4553)  (4773,4507)  (4819,4507)  (5003,4464)  (4866,4737)  (4820,4737)  (4729,4646)  (4729,4600)  (5004,4646)  (5004,4692)  (5004,4738)  (4958,4738)  (4912,4738)  (4774,4738)  (4728,4738)  (4728,4692)  (4865,4462)  (4911,4462)  (4957,4462)  (5005,4510)  (5005,4556)  (4727,4554)  (4727,4508)  (4727,4462)  (4773,4461)  (4819,4461)  (5049,4434)  (4683,4646)  (4683,4600)  (5050,4602)  (5050,4648)  (5050,4694)  (5050,4740)  (4682,4754)  (4682,4708)  (5051,4480)  (5051,4526)  (4681,4554)  (4681,4508)  (5095,4434)  (4637,4662)  (4637,4616)  (5096,4572)  (5096,4618)  (5096,4664)  (5096,4710)  (4636,4754)  (4636,4708)  (5097,4480)  (5097,4526)  (4635,4570)  (4635,4524)  (5141,4434)  (5142,4572)  (5142,4618)  (5142,4664)  (5142,4710)  (5143,4480)  (5143,4526)  | overflowToLeft=false
53 Sea Zone  (3928,2210)  (3882,2255)  (3882,2209)  (3973,2256)  (3928,2164)  (3974,2164)  (3974,2210)  (3880,2163)  (3892,2301)  (3846,2301)  (3836,2255)  (3836,2209)  (4019,2256)  (4020,2126)  (4020,2172)  (3834,2163)  (4065,2218)  (4065,2264)  (4066,2126)  (4066,2172)  (4111,2218)  (4112,2126)  (4112,2172)  | overflowToLeft=false
Iceland  (1940,341)  (1984,324)  (2027,315)  (2070,327)  (1985,371)  | overflowToLeft=true
Oman  (4965,2759)  (5045,2692)  (5039,2754)  (5112,2789)  (5096,2862)  (5150,2860)  (5105,2928)  (5078,2980)  (5012,3017)  (4958,3023)  | overflowToLeft=false
French Indochina  (6737,2457)  (6794,2454)  (6855,2434)  (6858,2491)  (6797,2516)  (6735,2523)  (6677,2531)  (6715,2592)  (6778,2583)  (6833,2577)  (6839,2643)  (6879,2697)  (6913,2753)  (6935,2805)  (6987,2806)  (6943,2863)  (7003,2857)  | overflowToLeft=false
Belgian Congo  (3712,3662)  (3662,3661)  (3760,3661)  (3808,3661)  (3714,3612)  (3711,3720)  (3770,3611)  (3760,3716)  (3654,3719)  (3665,3607)  (3604,3605)  (3601,3660)  (3601,3717)  (3548,3657)  (3548,3603)  (3552,3713)  (3814,3714)  (3830,3607)  (3768,3553)  (3719,3551)  (3663,3548)  (3601,3547)  (3544,3547)  (3489,3551)  (3488,3613)  (3490,3666)  (3486,3724)  (3554,3767)  (3611,3772)  (3662,3776)  (3719,3773)  (3779,3773)  (3844,3774)  (3880,3715)  (3880,3661)  (3879,3608)  (3834,3547)  (3885,3555)  (3934,3658)  (3932,3605)  (3934,3549)  (3925,3496)  (3874,3497)  (3807,3494)  (3739,3488)  (3678,3488)  (3611,3492)  (3547,3490)  (3494,3493)  (3427,3637)  (3431,3685)  (3429,3747)  (3432,3805)  (3491,3779)  (3630,3830)  (3710,3826)  (3788,3825)  (3848,3825)  (3642,3882)  (3696,3881)  (3751,3881)  (3809,3881)  (3871,3880)  (3646,3934)  (3708,3937)  (3761,3945)  (3810,3954)  (3864,3971)  (3999,3566)  (3654,3435)  (3712,3434)  (3771,3436)  (3845,3444)  (3920,3446)  | overflowToLeft=false
103 Sea Zone  (8933,510)  (8887,555)  (8887,509)  (8978,556)  (8933,464)  (8979,464)  (8979,510)  (8885,463)  (8867,601)  (8841,555)  (8841,509)  (8931,418)  (8988,418)  (9025,464)  (9025,510)  (8839,463)  (8839,417)  (8885,417)  (8821,621)  (9050,627)  (9071,454)  (9071,500)  (8825,371)  (8871,371)  (8946,664)  (8775,632)  (9095,673)  (9049,673)  (9096,604)  (9003,676)  (8900,684)  (8833,687)  (8752,690)  (9117,464)  (8825,325)  (8957,710)  (8729,644)  (9121,719)  (9075,719)  (9029,722)  (8911,730)  (8865,733)  (8819,733)  (8706,733)  (9163,456)  (8825,279)  (8871,261)  (8660,733)  (8825,233)  (8917,225)  (8825,187)  (8825,72)  (8825,26)  (8871,6)  | overflowToLeft=false
Iwo Jima  (8174,2149)  | overflowToLeft=false
Algeria  (2588,2177)  (2597,2232)  (2643,2145)  (2657,2203)  (2657,2258)  (2698,2123)  (2710,2177)  (2717,2232)  (2740,2285)  (2804,2282)  (2777,2226)  (2768,2167)  (2765,2111)  (2833,2105)  (2901,2107)  (2834,2166)  (2895,2166)  (2852,2222)  (2907,2231)  (2866,2285)  (2933,2291)  (2970,2351)  | overflowToLeft=false
Midway  (8892,1699)  (8848,1681)  (8939,1707)  | overflowToLeft=false
Southwestern US  (10170,1684)  (10124,1729)  (10124,1683)  (10215,1730)  (10170,1638)  (10216,1638)  (10216,1684)  (10122,1637)  (10169,1775)  (10123,1775)  (10078,1729)  (10078,1683)  (10261,1730)  (10240,1776)  (10077,1776)  (10262,1601)  (10262,1647)  (10076,1637)  (10032,1730)  (10032,1684)  (10308,1601)  (10308,1647)  (10030,1638)  (9986,1735)  (9986,1689)  (10354,1601)  (10354,1647)  (9984,1643)  (10400,1601)  (10400,1647)  | overflowToLeft=false
Northern Central US  (10148,1010)  (10216,1012)  (10285,1020)  (10228,1074)  (10293,1081)  (10273,1146)  (10334,1162)  (10353,1100)  (10355,1034)  (10406,987)  (10408,1049)  (10406,1107)  (10394,1172)  (10149,1068)  (10096,983)  (3,1021)  (5,1081)  (69,1041)  (17,1137)  (12,1187)  | overflowToLeft=false
Manchuria  (7216,1299)  (7170,1344)  (7170,1298)  (7261,1345)  (7216,1253)  (7262,1253)  (7262,1299)  (7168,1252)  (7215,1390)  (7169,1390)  (7124,1344)  (7124,1298)  (7307,1345)  (7307,1391)  (7123,1391)  (7214,1207)  (7260,1207)  (7306,1207)  (7308,1253)  (7308,1299)  (7122,1252)  (7122,1206)  (7168,1206)  (7078,1345)  (7078,1299)  (7353,1393)  (7214,1161)  (7354,1212)  (7354,1318)  (7076,1253)  (7165,1160)  (7355,1439)  (7355,1263)  (7312,1482)  | overflowToLeft=false
Northern Iran  (4692,1968)  (4740,1968)  (4695,2015)  (4744,2015)  (4795,1976)  (4640,1970)  (4691,1918)  (4638,1920)  (4681,1868)  (4629,1868)  (4657,2062)  (4706,2063)  (4651,2111)  (4707,2111)  (4680,2159)  (4731,2163)  (4576,1845)  (4621,1814)  (4666,1820)  (4741,1917)  | overflowToLeft=false
34 Sea Zone  (2353,1408)  (2307,1453)  (2307,1407)  (2398,1454)  (2353,1362)  (2399,1362)  (2399,1408)  (2305,1361)  (2352,1499)  (2306,1499)  (2261,1453)  (2261,1407)  (2444,1454)  (2444,1500)  (2398,1500)  (2260,1500)  (2351,1316)  (2397,1316)  (2445,1331)  (2445,1377)  (2259,1361)  (2259,1315)  (2305,1315)  (2352,1545)  (2490,1423)  (2490,1469)  (2490,1515)  (2444,1546)  (2398,1546)  (2351,1270)  (2254,1269)  (2300,1269)  | overflowToLeft=false
Eastern Poland  (3580,950)  (3638,949)  (3566,1003)  (3620,1003)  (3546,1058)  (3600,1060)  (3657,1057)  (3548,1116)  (3604,1114)  (3655,1117)  (3653,1171)  (3599,1168)  (3548,1168)  (3595,1219)  | overflowToLeft=false
New Guinea  (8416,3412)  (8418,3459)  (8467,3458)  (8514,3458)  (8465,3410)  (8576,3488)  | overflowToLeft=false
Soviet Far East  (7426,363)  (7476,363)  (7527,363)  (7578,363)  (7629,363)  (7680,363)  (7730,362)  (7780,362)  (7831,363)  (7425,413)  (7476,413)  (7527,413)  (7577,414)  (7627,414)  (7677,414)  (7728,414)  (7779,414)  (7830,413)  (7425,464)  (7475,464)  (7525,463)  (7576,464)  (7626,464)  (7677,464)  (7727,464)  (7779,465)  (7829,464)  | overflowToLeft=false
82 Sea Zone  (5611,4482)  (5565,4527)  (5565,4481)  (5656,4528)  (5611,4436)  (5657,4436)  (5657,4482)  (5563,4435)  (5610,4573)  (5564,4573)  (5519,4527)  (5519,4481)  (5702,4528)  (5702,4574)  (5656,4574)  (5518,4574)  (5609,4390)  (5655,4390)  (5701,4390)  (5703,4436)  (5703,4482)  (5517,4435)  (5517,4389)  (5563,4389)  (5747,4346)  (5610,4619)  (5564,4619)  (5473,4528)  (5473,4482)  (5748,4528)  (5748,4574)  (5748,4620)  (5702,4620)  (5656,4620)  (5518,4620)  (5472,4620)  (5472,4574)  (5609,4344)  (5655,4344)  (5701,4344)  (5749,4392)  (5749,4438)  (5471,4436)  (5471,4390)  (5471,4344)  (5517,4343)  (5563,4343)  (5747,4300)  (5793,4300)  (5793,4346)  (5610,4665)  (5564,4665)  (5427,4528)  (5427,4482)  (5794,4484)  (5794,4530)  (5794,4576)  (5794,4622)  (5748,4666)  (5702,4666)  (5656,4666)  (5518,4666)  (5472,4666)  (5426,4666)  (5426,4620)  (5426,4574)  (5426,4298)  (5609,4298)  (5655,4298)  (5701,4298)  (5795,4392)  (5795,4438)  (5425,4436)  (5425,4390)  (5425,4344)  (5472,4297)  (5518,4297)  (5796,4668)  (5747,4254)  (5793,4254)  (5839,4254)  (5839,4300)  (5839,4346)  (5610,4711)  (5564,4711)  (5381,4528)  (5381,4482)  (5840,4484)  (5840,4530)  (5840,4576)  (5840,4622)  (5750,4712)  (5704,4712)  (5658,4712)  (5518,4712)  (5472,4712)  (5426,4712)  (5380,4712)  (5380,4666)  (5380,4620)  (5380,4574)  (5380,4298)  (5380,4252)  (5426,4252)  (5564,4252)  (5610,4252)  (5656,4252)  (5841,4392)  (5841,4438)  (5379,4436)  (5379,4390)  (5379,4344)  (5472,4251)  (5518,4251)  (5842,4668)  (5842,4714)  (5796,4714)  (5885,4220)  (5885,4266)  (5885,4312)  (5335,4528)  (5335,4482)  (5886,4484)  (5886,4530)  (5886,4576)  (5886,4622)  (5334,4754)  (5334,4708)  (5334,4662)  (5334,4616)  (5334,4298)  (5334,4252)  (5887,4358)  (5887,4404)  (5333,4436)  (5333,4390)  (5333,4344)  (5888,4668)  (5888,4714)  (5931,4220)  (5931,4266)  (5931,4312)  (5289,4570)  (5289,4524)  (5932,4450)  (5932,4496)  (5932,4542)  (5932,4588)  (5288,4754)  (5288,4708)  (5288,4662)  (5288,4616)  (5288,4298)  (5288,4252)  (5933,4358)  (5933,4404)  (5287,4478)  (5287,4432)  (5287,4386)  (5934,4634)  (5934,4680)  (5934,4726)  (5977,4220)  (5977,4266)  (5977,4312)  (5243,4570)  (5243,4524)  (5978,4450)  (5978,4496)  (5978,4542)  (5978,4588)  (5242,4754)  (5242,4708)  (5242,4662)  (5242,4616)  (5242,4340)  (5242,4294)  (5242,4248)  (5979,4358)  (5979,4404)  (5241,4478)  (5241,4432)  (5241,4386)  (5980,4634)  (5980,4680)  (5980,4726)  (6023,4220)  (6023,4266)  (6023,4312)  (6024,4450)  (6024,4496)  (6024,4542)  (6024,4588)  (6025,4358)  (6025,4404)  (6026,4634)  (6026,4680)  (6026,4726)  (6069,4220)  (6069,4266)  (6069,4312)  (6070,4450)  (6070,4496)  (6070,4542)  (6070,4588)  (6071,4358)  (6071,4404)  (6072,4634)  (6072,4680)  (6072,4726)  | overflowToLeft=false
Hungary Slovakia  (3406,1223)  (3452,1223)  (3407,1269)  (3453,1268)  (3498,1268)  (3451,1312)  (3500,1312)  (3447,1355)  (3402,1313)  (3399,1357)  (3497,1360)  (3500,1222)  (3372,1396)  (3349,1347)  (3357,1301)  (3361,1254)  (3544,1224)  (3544,1267)  (3545,1313)  (3588,1313)  | overflowToLeft=false
Anglo Egyptian Sudan  (3886,2849)  (3950,2832)  (4021,2799)  (4079,2799)  (4152,2792)  (4201,2848)  (4129,2857)  (4057,2864)  (3989,2891)  (3922,2910)  (3949,2980)  (4013,2946)  (4081,2924)  (4142,2921)  (4214,2915)  (3998,2990)  (4047,2993)  (4098,2972)  (4151,2971)  (4210,2972)  (3987,3035)  (4098,3021)  (4156,3023)  (4204,3022)  (4041,3043)  (4035,3090)  (4090,3079)  (4140,3072)  (4192,3094)  (4265,2933)  | overflowToLeft=false
131 Sea Zone  (8549,3129)  (8503,3174)  (8503,3128)  (8594,3175)  (8549,3083)  (8595,3083)  (8595,3129)  (8502,3082)  (8548,3220)  (8502,3220)  (8457,3174)  (8457,3128)  (8640,3175)  (8640,3221)  (8594,3221)  (8456,3221)  (8641,3065)  (8641,3111)  (8437,3082)  (8429,3010)  (8670,3008)  (8411,3175)  (8411,3129)  (8686,3157)  (8686,3203)  (8410,3223)  (8586,2991)  (8687,3054)  (8687,3100)  (8502,2984)  (8391,3083)  (8383,3037)  (8383,2991)  (8429,2964)  (8632,2962)  (8678,2962)  (8716,3008)  (8724,2954)  (8365,3177)  (8365,3131)  (8732,3146)  (8732,3192)  (8364,3223)  (8364,2945)  (8570,2945)  (8733,3054)  (8733,3100)  (8475,2938)  (8521,2938)  (8345,3085)  (8762,3000)  (8770,2936)  (8778,3146)  (8778,3192)  (8779,3046)  (8779,3092)  | overflowToLeft=false
Suiyuan  (6780,1323)  (6825,1374)  (6765,1377)  (6708,1431)  (6767,1432)  (6825,1427)  (6812,1491)  (6871,1483)  (6920,1456)  | overflowToLeft=false
119 Sea Zone  (8358,1746)  (8312,1791)  (8312,1745)  (8403,1792)  (8358,1700)  (8404,1700)  (8404,1746)  (8310,1699)  (8299,1837)  (8266,1791)  (8266,1745)  (8449,1792)  (8449,1838)  (8356,1654)  (8402,1654)  (8448,1654)  (8450,1700)  (8450,1746)  (8264,1699)  (8264,1653)  (8310,1653)  (8253,1850)  (8474,1884)  (8428,1884)  (8284,1896)  (8382,1905)  (8474,1930)  (8428,1930)  (8302,1942)  (8256,1942)  (8382,1951)  (8474,1976)  (8428,1976)  | overflowToLeft=false
New South Wales  (8454,4236)  (8514,4237)  (8571,4239)  (8625,4240)  (8694,4239)  (8457,4293)  (8509,4292)  (8568,4296)  (8631,4299)  (8686,4296)  (8481,4353)  (8541,4354)  (8599,4360)  (8668,4358)  (8514,4416)  | overflowToLeft=false
107 Sea Zone  (8392,1367)  (8346,1412)  (8346,1366)  (8437,1413)  (8392,1321)  (8438,1321)  (8438,1367)  (8344,1320)  (8391,1458)  (8345,1458)  (8300,1412)  (8300,1366)  (8483,1413)  (8483,1459)  (8437,1459)  (8299,1459)  (8390,1275)  (8436,1275)  (8482,1275)  (8484,1321)  (8484,1367)  (8298,1320)  (8298,1274)  (8344,1274)  (8528,1231)  (8391,1504)  (8345,1504)  (8254,1413)  (8254,1367)  (8529,1413)  (8529,1459)  (8529,1505)  (8483,1505)  (8437,1505)  (8299,1505)  (8253,1505)  (8253,1459)  (8390,1229)  (8436,1229)  (8482,1229)  (8530,1277)  (8530,1323)  (8252,1321)  (8252,1275)  (8252,1229)  (8298,1228)  (8344,1228)  (8528,1185)  (8391,1550)  (8345,1550)  (8556,1551)  (8510,1551)  (8464,1551)  (8299,1551)  (8253,1551)  (8251,1183)  (8390,1183)  (8436,1183)  (8482,1183)  (8297,1182)  (8343,1182)  | overflowToLeft=false
150 Sea Zone  (7644,3791)  (7599,3745)  (7645,3745)  (7598,3798)  (7691,3744)  (7603,3861)  (7731,3877)  (7557,3877)  (7553,3752)  (7552,3803)  (7737,3715)  (7737,3761)  (7603,3907)  (7685,3909)  (7777,3859)  (7777,3905)  (7731,3923)  (7557,3923)  (7511,3923)  (7507,3757)  (7783,3715)  (7783,3761)  (7794,3807)  (7805,3951)  (7639,3953)  (7685,3955)  (7479,3803)  (7823,3853)  (7823,3899)  (7829,3715)  (7829,3761)  (7840,3807)  (7851,3945)  | overflowToLeft=false
12 Sea Zone  (2891,327)  (2936,327)  (2982,327)  (2934,280)  (2936,374)  (2889,373)  (2980,281)  (2888,276)  (2983,375)  (2885,419)  (3030,327)  (3026,281)  (3074,282)  (3073,233)  (3023,232)  (2969,232)  (2919,230)  (2838,277)  (2840,329)  (2835,376)  (2830,422)  (2829,467)  (2820,517)  (2864,529)  (2871,230)  (2823,231)  (2819,561)  | overflowToLeft=true
1 Sea Zone  (395,363)  (349,408)  (349,362)  (440,409)  (395,317)  (441,317)  (441,363)  (347,316)  (394,454)  (348,454)  (303,408)  (303,362)  (486,409)  (486,455)  (440,455)  (302,455)  (393,271)  (487,301)  (487,347)  (301,316)  (301,270)  (347,270)  (394,500)  (348,500)  (257,409)  (257,363)  (532,393)  (532,439)  (532,485)  (486,501)  (440,501)  (302,501)  (256,496)  (533,288)  (533,334)  (255,317)  (255,271)  (349,224)  (560,531)  (211,450)  (211,404)  (578,380)  (578,426)  (578,472)  (511,547)  (465,547)  (579,179)  (579,325)  (209,358)  (209,312)  (519,148)  (610,247)  (165,458)  (165,412)  (624,461)  (502,593)  (456,593)  (585,133)  (625,179)  (625,321)  (163,366)  (163,320)  (631,127)  (656,225)  (119,446)  (503,639)  (117,400)  (117,354)  (640,81)  (677,127)  (686,72)  (702,227)  (457,674)  (441,49)  (723,118)  (661,26)  (707,26)  (732,72)  (487,15)  (748,228)  (383,7)  (753,5)  (429,3)  (769,118)  (794,220)  (799,24)  (815,111)  (840,208)  (853,254)  (861,99)  (899,267)  (945,278)  (966,324)  (966,370)  (1012,306)  (1012,352)  (1012,398)  (1058,313)  (1058,359)  | overflowToLeft=false
